073e7006-0179-4271-9e0a-a29d9ff6fac1	seller-test01	108	22500	画像が真っ黒で商品が判別できない写真	\N	paid	pi_3SbChXFxJXkefVMu13WxjFDr	2025-12-06 04:01:41.811316+00	2025-12-06 04:31:20.445095+00	12500	\N	\N	\N	0	\N	\N	\N
f7a79c89-f60f-4be2-b645-fff0c22f4135	seller-test01	105	600	マリル　旧裏	\N	pending	\N	2025-12-06 03:12:43.771468+00	2025-12-06 06:24:33.805127+00	30	\N	\N	\N	0	\N	\N	\N
3eac0c19-a9a7-426b-bd56-e6e2c1eca29a	seller-test01	111	14000	イーブイ　psa10 スタートデッキ	\N	pending	\N	2025-12-06 04:34:18.467859+00	2025-12-06 04:35:02.493436+00	5000	\N	\N	\N	0	\N	\N	\N
e1422875-48af-4e84-bf5d-e9d180af8763	seller-test01	115	7000	PSA9 マクドナルドピカチュウカード　日本語	\N	pending	\N	2025-12-07 01:40:55.370156+00	2025-12-07 02:17:37.20222+00	3500	27220	42539	18683	36	20690	22860	\N
00672f0c-9c75-4913-8af0-172898acfadf	seller-test01	126	1500	ポケモンカードゲーム拡張パック3パックセット	\N	pending	\N	2025-12-07 04:24:11.126991+00	2025-12-07 06:48:03.668848+00	550	\N	\N	\N	0	\N	\N	\N
29916caa-877c-4925-91e2-3402b7f564f2	seller-test01	117	5300	荒川　ポケモンカード	\N	paid	pi_3SbXWGFxJXkefVMu16ia3L33	2025-12-07 02:15:32.329527+00	2025-12-07 02:18:11.758158+00	5300	\N	\N	\N	0	\N	\N	\N
4b91f558-92f9-4d52-946d-beaedac3a66b	seller-test01	107	2000	ポケモンカードゲーム拡張パック インフィニットフォース、テラスタルフェス	\N	pending	\N	2025-12-06 03:51:22.480558+00	2025-12-06 07:06:50.881503+00	730	\N	\N	\N	0	\N	\N	\N
c7176f7c-32dc-4f97-9923-f6e08392c6c1	seller-test01	124	500	ポケモンカードゲーム拡張パック4パックセット	\N	pending	\N	2025-12-07 03:43:46.96286+00	2025-12-07 03:44:46.418572+00	180	\N	\N	\N	0	\N	\N	\N
7f5bfd26-f0c4-4bd8-ac79-1c822c50aa24	seller-test01	114	500	ポケモンカードゲーム拡張パック超電ブレイカー	\N	pending	\N	2025-12-07 01:40:15.128569+00	2025-12-07 02:13:31.177567+00	180	\N	\N	\N	0	\N	\N	\N
f85d3aaf-f2ca-4dce-afec-c4bb63d36a23	seller-test01	121	9000	ポケモンカード　ピカチュウ　ur	\N	pending	\N	2025-12-07 03:19:03.966823+00	2025-12-07 03:19:44.956996+00	4000	\N	\N	\N	0	\N	\N	\N
5e9c8fe0-31f3-4b29-9e4f-0c843fbfda48	seller-test01	120	3500	ポケモンカードゲーム拡張パックと福袋	\N	pending	\N	2025-12-07 03:10:04.647252+00	2025-12-07 03:20:08.988973+00	1200	\N	\N	\N	0	\N	\N	\N
4fb96fe2-603d-488d-9590-4279bbe0e305	seller-test01	119	1000	ポケモンカード拡張パック3パックセット	\N	pending	\N	2025-12-07 03:07:29.900151+00	2025-12-07 03:22:12.901743+00	360	\N	\N	\N	0	\N	\N	\N
2e45ab08-96aa-4336-bbd9-dad4e2bd543d	seller-test01	131	2000	ONE PIECEカードゲームのパック	\N	pending	\N	2025-12-07 05:08:22.260421+00	2025-12-07 06:45:47.736839+00	200	\N	\N	\N	0	\N	\N	\N
4d9fcb9b-f1fa-4543-8f25-ab4e4a8bde02	seller-test01	128	1000	和風イラストのキャラクター色紙	\N	pending	\N	2025-12-07 04:51:24.667855+00	2025-12-07 06:46:53.28062+00	100	\N	\N	\N	0	\N	\N	\N
8216b848-a583-48e7-8c7b-2b10727e36e3	seller-test01	130	13000	ポケモンカードゲーム メガブレイク ブースターボックス　岸森	\N	paid	pi_3SbaBxFxJXkefVMu0oYuPyAf	2025-12-07 05:06:52.134049+00	2025-12-07 06:46:10.924707+00	13000	\N	\N	\N	0	\N	\N	\N
b9a829bb-d411-45d9-854f-dc37d204d2c1	seller-test01	122	3000	ポケモンカード入り日本限定福袋セット	\N	pending	\N	2025-12-07 03:39:02.884596+00	2025-12-07 06:50:34.009652+00	1000	\N	\N	\N	0	\N	\N	\N
b94f13a0-963a-4772-b9f4-a39345999736	seller-test01	129	4000	ポケモンカードパック2種のセット	\N	pending	\N	2025-12-07 04:53:44.018207+00	2025-12-07 06:46:34.244687+00	2100	\N	\N	\N	0	\N	\N	\N
5d7f2536-1781-4e6a-8953-b27dff17df7c	seller-test01	127	17000	ポケモンカードゲーム MEGAドリームEX ボックス　荒川	\N	paid	pi_3SbZmPFxJXkefVMu0lLeYnQy	2025-12-07 04:40:19.80962+00	2025-12-07 06:47:45.610239+00	17000	\N	\N	\N	0	\N	\N	\N
0e376443-4d76-423e-9876-e299b0ed6972	seller-test01	125	3000	ポケモンカードのキラカードセット	\N	paid	pi_3SbZNLFxJXkefVMu1yq38nLd	2025-12-07 04:13:29.117788+00	2025-12-07 06:48:57.272075+00	700	\N	\N	\N	0	\N	\N	\N
c0f67048-1122-433d-b92d-0eeefc7675cd	seller-test01	113	51000	ポケモン風カードゲームパック4点セット	\N	paid	pi_3SbW7gFxJXkefVMu12dG3UfN	2025-12-07 00:46:10.619872+00	2025-12-07 06:52:27.970304+00	23700	\N	\N	\N	0	\N	\N	\N
abd6e044-f8db-4637-9bca-a653b55537d0	seller-test01	123	6800	PSA9 旧裏　 ブースターpsa6 chr	\N	pending	\N	2025-12-07 03:39:56.409861+00	2025-12-07 06:50:20.379789+00	3500	\N	\N	\N	0	\N	\N	\N
76b0acef-fbc7-491b-a350-e1e31ea8b715	seller-test01	133	500	ロケット団	\N	pending	\N	2025-12-07 06:57:05.941152+00	2025-12-07 06:57:54.441884+00	180	\N	\N	\N	0	\N	\N	\N
2f7447d7-5576-4f51-9c0c-850dc3e2134d	seller-test01	132	500	メガインフェルノ	\N	pending	\N	2025-12-07 06:56:32.960261+00	2025-12-07 06:58:26.014443+00	180	\N	\N	\N	0	\N	\N	\N
c4f81585-323e-4b7f-8b29-c86403abd1c2	seller-test01	140	500	ポケモンカードパックのセット	\N	pending	\N	2025-12-20 04:43:17.303209+00	2025-12-20 04:45:51.407009+00	180	\N	\N	\N	0	\N	\N	\N
79f00a5a-c228-4c5e-8ca8-a1de78a9c81a	seller-test01	141	1500	ドラゴンボールZ 魔人ブウ&ミスターサタンカード	\N	pending	\N	2025-12-20 04:44:00.788388+00	2025-12-20 04:46:18.488724+00	200	\N	\N	\N	0	\N	\N	\N
5bbb6844-dcb8-4542-aa75-f2abd90ad7fd	seller-test01	138	3000	ポケモンカード入り日本限定福袋セット	\N	pending	\N	2025-12-20 04:21:37.831888+00	2025-12-20 04:46:41.967636+00	1000	\N	\N	\N	0	\N	\N	\N
6e28d72a-a4a5-421b-bac4-e07286d885ea	seller-test01	137	3000	ポケモンカード日本限定パック入り福袋	\N	pending	\N	2025-12-20 04:20:51.57651+00	2025-12-20 04:47:12.426253+00	1000	\N	\N	\N	0	\N	\N	\N
459c264d-5584-4ccb-aabd-7e92c583e225	seller-test01	136	3500	ワクク	\N	paid	pi_3SgGJ6FxJXkefVMu1kNFML5f	2025-12-20 02:52:43.478075+00	2025-12-20 04:48:21.169742+00	3500	\N	\N	\N	0	\N	\N	\N
a38d68dc-1ecf-419f-b781-a2a02777cb4e	seller-test01	135	100	黒一色の画像で商品は確認できず	\N	paid	pi_3SgGDlFxJXkefVMu1SnA7JA9	2025-12-20 02:47:51.930208+00	2025-12-20 04:48:52.962303+00	100	\N	\N	\N	0	\N	\N	\N
1d458e08-eda3-4a67-9d52-5e57d8be1359	seller-test01	134	1000	ONE PIECEカードゲームのパック詰め合わせ	\N	pending	\N	2025-12-20 01:46:58.192207+00	2025-12-20 04:49:22.693037+00	140	\N	\N	\N	0	\N	\N	\N
598ad382-c003-490a-b933-6ba2ab40a791	seller-test01	139	8000	ピカチュウ psa6 ポケモンカード マクドナルド	\N	pending	\N	2025-12-20 04:23:43.978608+00	2025-12-20 04:45:29.19214+00	2500	\N	\N	\N	0	\N	\N	\N
833c8db8-4177-4fe3-b4c5-a50f32e64ef4	seller-test01	142	4500	黒い無地の画像（商品不明）	\N	pending	\N	2025-12-20 04:55:59.256219+00	2025-12-20 04:55:59.256219+00	0	\N	\N	\N	0	\N	\N	\N
aaec6e67-c120-4f31-97ea-b401e72444bf	seller-test01	143	4000	濡れたアスファルト路面の写真（商品不明）	\N	pending	\N	2025-12-21 00:35:26.596732+00	2025-12-21 00:35:26.596732+00	0	\N	\N	\N	0	\N	\N	\N
4131b4a7-401a-48fb-8b2e-a396659de095	seller-test01	144	1000	ポケモンカードパックとアニメカードのセット	\N	pending	\N	2025-12-21 03:51:33.201564+00	2025-12-21 03:51:33.201564+00	0	\N	\N	\N	0	\N	\N	\N
2bed61c1-6fbf-48c9-b2a3-b66d7d263f46	seller-test01	145	3700	カードファイルに収納されたトレーディングカード	\N	paid	pi_3SgeGBFxJXkefVMu0LghI2Rt	2025-12-21 04:27:50.030544+00	2025-12-21 04:28:49.742181+00	0	\N	\N	\N	0	\N	\N	\N
d97d4263-e66e-4d61-8b9a-2dcb9d8846d2	seller-test01	146	4000	ポケモンカードゲーム拡張パック5点セット	\N	paid	pi_3Sgeq4FxJXkefVMu0jHg9x1s	2025-12-21 05:05:17.628274+00	2025-12-21 05:05:54.483125+00	0	\N	\N	\N	0	\N	\N	\N
905740e1-2a33-4fe8-91ff-b570256caa9f	seller-test01	147	14400	CARROT STREETキャラクター玩具ボックス	\N	paid	pi_3SgeuyFxJXkefVMu18lVQn0x	2025-12-21 05:10:24.954289+00	2025-12-21 05:10:59.560028+00	0	\N	\N	\N	0	\N	\N	\N
a7fb4d7c-3c0f-4e23-8caf-7bc2770b2c9f	seller-test01	157	21000	福袋　7つ	\N	pending	\N	2025-12-27 03:51:05.136257+00	2025-12-27 03:51:55.543281+00	7000	\N	\N	\N	0	\N	\N	\N
5940895c-811a-44e5-bce1-5e7b701f0b92	seller-test01	156	9000	ウィンディ　psa10	\N	pending	\N	2025-12-27 03:50:38.592368+00	2025-12-27 03:52:32.628654+00	3500	\N	\N	\N	0	\N	\N	\N
55d61a88-fcb0-4897-999a-f1320ccb235b	seller-test01	155	12000	PSA鑑定済みポケモンカード 旧裏　ブイズ 2枚	\N	pending	\N	2025-12-27 03:37:07.233522+00	2025-12-27 03:53:35.755674+00	7000	\N	\N	\N	0	\N	\N	\N
a190dafc-f983-4623-8b30-bfde6faeacb6	seller-test01	154	21500	ポケモン　トレーディングカードのセット	\N	paid	pi_3SioGyFxJXkefVMu1E7ZPmaD	2025-12-27 03:34:10.729726+00	2025-12-27 03:54:12.466545+00	4400	\N	\N	\N	0	\N	\N	\N
e1a9f00d-7ad0-4641-870f-f4134076c6ac	seller-test01	164	4000	ラブブ　	\N	paid	pi_3SipqPFxJXkefVMu1KyG9vis	2025-12-27 05:12:12.802892+00	2025-12-27 10:40:00.619599+00	4000	\N	\N	\N	0	\N	\N	\N
058a8bde-6b77-41e9-b8d0-aa35533048f9	seller-test01	153	600	ピンクドレスのキャラクターカード	\N	pending	\N	2025-12-27 02:42:08.524545+00	2025-12-27 03:54:36.356519+00	100	\N	\N	\N	0	\N	\N	\N
75de44e6-44bc-4015-8065-784f932c4d6f	seller-test01	148	6500	ラブブ	\N	paid	pi_3SimlnFxJXkefVMu1ZCehQMV	2025-12-27 01:56:00.124334+00	2025-12-27 03:56:23.066565+00	6500	\N	\N	\N	0	\N	\N	\N
9071186a-c965-40cc-a8cb-3da3892b62eb	seller-test01	149	400	遊戯王QUARTER CENTURY ART COLLECTIONパック	\N	paid	pi_3SinDiFxJXkefVMu1YbG0O4E	2025-12-27 02:26:31.66801+00	2025-12-27 03:56:56.818283+00	400	\N	\N	\N	0	\N	\N	\N
e6a721aa-427c-4993-bbf5-36a889a15042	seller-test01	150	7500	PSA鑑定済みマクドナルド限定ピカチュウカード	\N	pending	\N	2025-12-27 02:38:04.331894+00	2025-12-27 03:57:28.414695+00	3500	\N	\N	\N	0	\N	\N	\N
995034c2-5c78-4c2a-958b-1362734e706e	seller-test01	151	1000	ポケモンカードゲーム強化拡張パック ナイトワンダラー	\N	pending	\N	2025-12-27 02:39:11.419151+00	2025-12-27 03:57:48.437161+00	360	\N	\N	\N	0	\N	\N	\N
dbeb55c8-41e8-4dab-8b09-18f71ef699ec	seller-test01	152	3000	トレカ売り場の赤い福袋　間違い	\N	pending	\N	2025-12-27 02:40:23.370576+00	2025-12-29 01:02:13.496887+00	3000	\N	\N	\N	0	\N	\N	2025-12-29 01:02:13.496887+00
f947115a-c71b-4a66-a5ef-b5de60cadf93	seller-test01	163	600	美少女戦士セーラームーンS 天王はるかカード	\N	pending	\N	2025-12-27 04:44:37.307787+00	2025-12-27 10:36:18.682659+00	100	\N	\N	\N	0	\N	\N	\N
a50ca54e-7f3f-4a8d-9226-e1b96b89cc2b	seller-test01	160	1000	ポケモンカードゲームのカードセット　荒川	\N	paid	pi_3Sip33FxJXkefVMu1J8y9gsP	2025-12-27 04:20:28.186217+00	2025-12-27 10:36:47.609986+00	1000	\N	\N	\N	0	\N	\N	\N
758ad58d-082e-4d31-8f4f-fe1657389ce6	seller-test01	159	1100	ポケモンカード拡張パック「熱風のアリーナ」	\N	pending	\N	2025-12-27 04:03:13.492449+00	2025-12-27 10:37:04.554298+00	200	\N	\N	\N	0	\N	\N	\N
151d5684-7eba-4552-ad50-2428b05fadd7	seller-test01	158	1500	ポケモンカードゲーム拡張パック テラスタルフェスex	\N	pending	\N	2025-12-27 04:01:14.257898+00	2025-12-27 10:37:19.373471+00	550	\N	\N	\N	0	\N	\N	\N
e70d2335-e631-46af-8097-972ec7b57591	seller-test01	161	3000	テラスタルフェス　2	\N	paid	pi_3Sip4IFxJXkefVMu0qS5ERNi	2025-12-27 04:23:51.125321+00	2025-12-27 10:38:38.100632+00	1100	\N	\N	\N	0	\N	\N	\N
f486491b-0f92-424d-916b-c85349201bfb	seller-test01	162	16000	PSA 9 サンダー	\N	pending	\N	2025-12-27 04:42:31.792023+00	2025-12-27 10:39:12.654665+00	12000	\N	\N	\N	0	\N	\N	\N
\.


